3108,"John Tom Little Bear",1917,"Mon Sep 10 1917 00:00:00 GMT+1200 (STD)","unknown","USA","Short","David Smith","O. Henry, Harry Southwell","S.E. Jennings, Marye Brittain, Dan Duffy, Roberto Turnbull","unknown",,"tt0486361",,,"movie"
3109,"Il delitto di Bal Rodmar",1917,"Thu Mar 01 1917 00:00:00 GMT+1300 (DST)","unknown","Italy","unknown","Eleuterio Rodolfi","unknown","Neyse Cheyne, Armand Pouget, Eleuterio Rodolfi","unknown",,"tt0943270",,,"movie"
3110,"Florida to Louisiana with H.T. Tinklebottom",1917,"unknown","unknown","USA","unknown","Robert C. Bruce","Robert C. Bruce","unknown","unknown",,"tt0172461",,,"movie"
3111,"Giornale della guerra d'Italia: N. 10",1917,"Sat Dec 01 1917 00:00:00 GMT+1300 (DST)","unknown","Italy","Documentary, Short, News","unknown","unknown","unknown","unknown",,"tt1587764",,,"movie"
3112,"Eine Nacht im Wolkenkratzer",1917,"unknown","unknown","Germany","unknown","Felix Basch","unknown","unknown","unknown",,"tt0133989",,,"movie"
3113,"Bobby Bumps, Chef",1917,"Sun Oct 28 1917 00:00:00 GMT+1300 (DST)","unknown","USA","Animation, Comedy, Short","Earl Hurd","Earl Hurd","unknown","unknown",,"tt0007728",,,"movie"
3114,"Lagrime",1917,"Thu Mar 01 1917 00:00:00 GMT+1300 (DST)","unknown","Italy","Short","Emilio Ghione","unknown","Carlo Benetti, Olga Benetti, Alberto Collo, Tina Martini","unknown",,"tt1184764",,,"movie"
3115,"Der lebende Tote",1917,"Fri Feb 02 1917 00:00:00 GMT+1300 (DST)","unknown","unknown","unknown","Max Mack","Hans Brennert","Maria Orska, Paul Otto, Heinz Sarnow, Otto Sarnow","unknown",,"tt0448014",,,"movie"
3116,"How's Your Poor Wife?",1917,"Tue May 01 1917 00:00:00 GMT+1200 (STD)","unknown","UK","Short, Comedy","W.P. Kellino","Reuben Gillmer","Jack Edge, Winifred Delavente, Blanche Bella, Marjorie Sousa","unknown",,"tt0189590",,,"movie"
3117,"Hearst-Pathé News, No. 44",1917,"Wed May 30 1917 00:00:00 GMT+1200 (STD)","unknown","USA","Short, News","unknown","unknown","unknown","unknown",,"tt4672056",,,"movie"
3118,"Mutual Weekly, No. 125",1917,"Wed May 23 1917 00:00:00 GMT+1200 (STD)","unknown","USA","Short, News","unknown","unknown","unknown","unknown",,"tt4850476",,,"movie"
3119,"Plouf est aimé par vengeance",1917,"unknown","unknown","France","Short","unknown","unknown","Fernand Rivers","unknown",,"tt0783770",,,"movie"
3120,"Winged Diamonds",1917,"Sat Mar 03 1917 00:00:00 GMT+1300 (DST)","unknown","USA","Short, Mystery","Robert Ellis","Robert Welles Ritchie","George Larkin, Ollie Kirby, Robert Ellis, Harry Gordon","unknown",,"tt0245566",,,"movie"
3121,"Im Reiche der Flammen",1917,"unknown","unknown","Germany","unknown","Karl Heiland","unknown","Loo Holl","unknown",,"tt0453107",,,"movie"
3122,"Jungeldrottningens smycke",1917,"unknown","unknown","Sweden","unknown","Fritz Magnussen","Fritz Magnussen","John Ekman, Gabo Falk, William Larsson, Richard Lund","unknown",,"tt0008154",,,"movie"
3123,"Mr. Opp",1917,"Mon Aug 20 1917 00:00:00 GMT+1200 (STD)","unknown","USA","Drama","Lynn Reynolds","Lynn Reynolds, Alice Hegan Rice","Arthur Hoyt, George Chesebro, George Hernandez, Jack Curtis","unknown",,"tt0008333",,,"movie"
3124,"Uncle Sam's Defenders, No. 4",1917,"Fri Jan 26 1917 00:00:00 GMT+1300 (DST)","unknown","USA","Documentary, Short","unknown","unknown","unknown","unknown",,"tt0948556",,,"movie"
3125,"Selig-Tribune, No. 29",1917,"Mon Apr 09 1917 00:00:00 GMT+1200 (STD)","unknown","USA","Short, News","unknown","unknown","unknown","unknown",,"tt4655300",,,"movie"
3126,"Das Geheimnis im Lift",1917,"unknown","unknown","Austria","Short","unknown","unknown","unknown","unknown",,"tt1598443",,,"movie"
3127,"The Volunteer",1917,"Mon Dec 24 1917 00:00:00 GMT+1300 (DST)","50","USA","Drama","Harley Knoles","Julia Burnham","Madge Evans, Henry Hull, Muriel Ostriche, Victor Kennard","unknown",,"tt0008743",,,"movie"
3128,"The Mystery of the North Case",1917,"Sat Feb 03 1917 00:00:00 GMT+1300 (DST)","unknown","USA","Short, Drama","unknown","unknown","unknown","unknown",,"tt4427358",,,"movie"
3129,"Ballzauber",1917,"Sun Jul 01 1917 00:00:00 GMT+1200 (STD)","unknown","Germany","Short, Comedy","Danny Kaden","Danny Kaden, Rudolf Strauß","Ferry Sikla, Josefine Dora, Hans Wassmann, Lya Mara","unknown",,"tt1113769",,,"movie"
3130,"El doctor Rojo",1917,"unknown","127","Spain","unknown","Ramón Caralt","Ramón Caralt, Ramón Caralt","Mercedes Blanca, Ramón Camarero, Emilio Caralt, Ramón Caralt","unknown",,"tt0007862",,,"movie"
3131,"The Pace That Kills",1917,"Thu Apr 19 1917 00:00:00 GMT+1200 (STD)","unknown","USA","Short, Drama","Raymond Wells","Raymond Wells","Jay Belasco, Malcolm Blevins, Claire McDowell","unknown",,"tt0347723",,,"movie"
3132,"Shorty Goes to College",1917,"Mon Jan 29 1917 00:00:00 GMT+1300 (DST)","unknown","USA","Short, Action","Robert Gray","unknown","Shorty Hamilton, Anita Keller","Ralph, the son of the boss of the ranch, home on a vacation, sees in ""Shorty" the makings of a fine addition to the college football team. He offers the fellow a free education if he will go to college to try for the team. Shorty, anxious to do everything in his power to get on an even footing with Anita, consents, and so leaves for college. He makes the team and is the hero of the hour. Ruth Estey, the daughter of the dean of the university, sees in Shorty her ideal and manages to meet him. One of the college professors is in love with the girl, and is jealous of Shorty. Ruth is a somnambulist and is seen by Shorty hiding some diamonds. Shorty, to avert suspicions, takes them and is seen by the professor. Anita Keller is called in to track the thief and finally is forced to arrest Shorty. Ruth confesses her somnambulistic tendencies, however, and Shorty is cleared. Anita, thinking Shorty is in love with Ruth, congratulates him, but when he tells her it is she he loves she laughs at him.",,"tt0773040",,,"movie"
3133,"Gouden ketenen",1917,"Fri May 18 1917 00:00:00 GMT+1200 (STD)","unknown","Netherlands","unknown","Maurits Binger","Louise Stratenus","Annie Bos, Cor Smits, Cecil Ryan, Eugène Beeckman","unknown",,"tt0008026",,,"movie"
3134,"Universal Screen Magazine, No. 32",1917,"Fri Aug 17 1917 00:00:00 GMT+1200 (STD)","unknown","USA","Documentary, Short, News","unknown","unknown","unknown","unknown",,"tt4452304",,,"movie"
3135,"Leah's Suffering",1917,"unknown","unknown","Russia","Drama","Joseph Soiffer","unknown","Joseph Soiffer, M. Leorov, A. Lukovsky, Solovets","unknown",,"tt0405092",,,"movie"
3136,"The Penny Philanthropist",1917,"Mon Sep 24 1917 00:00:00 GMT+1200 (STD)","unknown","USA","Drama","Guy McConnell","Clara E. Laughlin","Ralph Morgan, Peggy O'Neil, Frank Wood, James C. Carroll","unknown",,"tt0181762",,,"movie"
3137,"The Red Purse",1917,"unknown","unknown","Hungary","unknown","M. Miklós Pásztory","unknown","unknown","unknown",,"tt0241820",,,"movie"
3138,"The Love of Madge O'Mara",1917,"Sat Aug 25 1917 00:00:00 GMT+1200 (STD)","unknown","USA","Short","Colin Campbell","Lanier Bartlett","Wheeler Oakman, Bessie Eyton, Gordon Sackville, Frank Clark","unknown",,"tt0492230",,,"movie"
3139,"Universal Screen Magazine, No. 42",1917,"Fri Oct 26 1917 00:00:00 GMT+1300 (DST)","unknown","USA","Documentary, Short, News","unknown","unknown","unknown","unknown",,"tt4943418",,,"movie"
3140,"Wolf Lowry",1917,"Sun May 27 1917 00:00:00 GMT+1200 (STD)","50","USA","Western","William S. Hart","Charles T. Dazey, Lambert Hillyer","William S. Hart, Aaron Edwards, William Fairbanks, Margery Wilson","unknown",,"tt0008783",,,"movie"
3141,"Est coupable",1917,"unknown","unknown","France, Russia","Short","Alexandre Volkoff","unknown","unknown","unknown",,"tt0950593",,,"movie"
3142,"The Hero of the Hour",1917,"Mon Apr 23 1917 00:00:00 GMT+1200 (STD)","50","USA","Western","Raymond Wells","Eugene B. Lewis, Raymond Wells","Jack Mulhall, Wadsworth Harris, Fritzi Ridgeway, Eugene Owen","unknown",,"tt0008088",,,"movie"
3143,"When Liz Lets Loose",1917,"Mon Oct 15 1917 00:00:00 GMT+1300 (DST)","unknown","USA","Short","Ruth Ann Baldwin","Ruth Ann Baldwin, E. Magnus Ingleton","Anna Dodge, Harry Griffith, Evelyn Selbie","unknown",,"tt0434612",,,"movie"
3144,"D'Albertville à Kabalo: les mines de charbon de la Lukuga",1917,"unknown","unknown","unknown","unknown","Ernest Gourdinne","unknown","unknown","unknown",,"tt0276889",,,"movie"
3145,"The Two-Gun Parson",1917,"Mon Jun 18 1917 00:00:00 GMT+1200 (STD)","unknown","USA","Short, Western","William C. Dowlan","unknown","William C. Dowlan","The Parson of Bear Ridge was the only man who did not make fun of drunken old Jim Bradley. He helped his daughter Louise take the old man home. When the local riff-raff tried to interfere he showed them the two guns he carried and said he was going to stay and hold a revival. Slim, jealous because of Louise, decides to show the preacher as being yellow and shows up at the revival but backs up when he sees that the parson is preaching with his two guns before him. Slim writes a letter appearing to be from an acquaintance of the parson saying his disguise is fine and they should use it on their next job. Slim slips the note on the parson's coat but Louise sees him do it and tells the parson. Slim goes to the Sheriff and says the parson is just a low-life outlaw and there is a letter of proof in his coat. The sheriff, followed by Slim and all his rowdy friend, goes to the parson and demands to see the letter in his pocket. But the letter in his pocket is now one from Louise informing the Sheriff of what she saw Slim do.",,"tt0351888",,,"movie"
3146,"Hearst-Pathé News, No. 33",1917,"Sat Apr 21 1917 00:00:00 GMT+1200 (STD)","unknown","USA","Short, News","unknown","unknown","unknown","unknown",,"tt4635782",,,"movie"
3147,"Landmarks of France",1917,"Tue Mar 20 1917 00:00:00 GMT+1300 (DST)","unknown","USA","Documentary, Short","unknown","unknown","unknown","unknown",,"tt0948665",,,"movie"
3148,"Mutual Tours Around the World, No. 9",1917,"Tue Jan 02 1917 00:00:00 GMT+1300 (DST)","unknown","USA","Documentary, Short","unknown","unknown","unknown","This number gives the observer a comprehensive view of the South American city of Rio de Janeiro and its surroundings. Luchon, a French town near the Spanish border, is next visited. The electric railway journey is particularly well pictured.",,"tt4162754",,,"movie"
3149,"A Royal Rogue",1917,"Sun May 20 1917 00:00:00 GMT+1200 (STD)","20","USA","Comedy, Short","Ferris Hartman, Robert P. Kerr","Raymond Griffith","Billy Armstrong, Raymond Griffith, Juanita Hansen, Hallam Cooley","unknown",,"tt0203847",,,"movie"
3150,"Practice What You Preach",1917,"Mon Apr 23 1917 00:00:00 GMT+1200 (STD)","unknown","USA","Short, Comedy","Al Christie","Eleanor Allen","Hazel Alden, Neal Burns, Eddie Barry, George B. French","unknown",,"tt0880953",,,"movie"
3151,"He Got There After All",1917,"Sat Feb 17 1917 00:00:00 GMT+1300 (DST)","unknown","USA","Comedy, Short","Harry Jackson","Carolyn Wells","Victor Moore, Emma Littlefield, Davy Don, Harry Semels","During the twenty-first birthday party Doris Page receives a letter from her uncle to the effect that unless she is married by midnight she will lose the title to his estate, so turning to Vic, who has proposed to her, agrees to marry him right away. Vic embraces her and announces that ten o'clock that night will be the hour for the happy event. Jim Norton, who is also a suitor for Doris' hand, starts out to try to prevent Doris' marriage to Vic. Vic and Doris go to get their marriage license, and then Vic goes home to prepare for the wedding. He takes a bath, and Norton and his friend steal all of his clothes. Vic is in a dilemma until his friend, Bill Morris, who is dressed in his evening clothes, calls. Vic pleads with him to lend him his dress clothes, as it is then ten o'clock. Morris agrees, and though much too small for Vic, he manages to squeeze into them. He leaves his friend dressed in a bathrobe. He runs for a car and drops his hat near a traffic signal and tries to pick it up; but as the trousers are too tight he finds it impossible to do so. Holding on to the traffic signal, and balancing himself, he finally gets the hat. Norton, who has followed, handcuffs him to the traffic signal, so when Vic gets up and starts to leave he has to take the traffic signal with him. He arrives at a thoroughfare and works the ""stop and go" signal. One machine stops, and the occupant agrees to help him, so Vic gets into the motor car. Norton has also secured a marriage license, and tells Doris Vic is handcuffed, and the key which he exhibits is the only one which will open the handcuffs. He drops the key in a mail box, and Doris tries to get it. One of her rings gets caught, and it is impossible to get her hand free. It is now a quarter to twelve, and Norton offers to marry her, but she refuses. Vic, with the traffic sign, comes up in the motor car and sends for the minister who happens to be tongue-tied, and who manages to get them married before the necessary hour. The letter carrier arrives and frees Doris, who gets the key and releases Vic.",,"tt0204369",,,"movie"
3152,"Agricultural Opportunities in Western Canada",1917,"unknown","unknown","USA","Documentary, Short","unknown","unknown","unknown","unknown",,"tt1334201",,,"movie"
3153,"Her Greatest Love",1917,"Mon Apr 02 1917 00:00:00 GMT+1200 (STD)","unknown","unknown","Drama","J. Gordon Edwards","Adrian Johnson, Ouida","Theda Bara, Marie Curtis, Walter Law, Glen White","unknown",,"tt0008076",,,"movie"
3154,"Are Witnesses Safe?",1917,"unknown","unknown","USA","unknown","unknown","unknown","Slim Summerville","unknown",,"tt0007648",,,"movie"
3155,"The Almost Good Man",1917,"Tue Jun 05 1917 00:00:00 GMT+1200 (STD)","unknown","unknown","Drama, Short, Western","Fred Kelsey","Charles J. Wilson","Harry Carey, Claire Du Brey, Albert MacQuarrie, Frank MacQuarrie","unknown",,"tt0007629",,,"movie"
3156,"The Love Slacker",1917,"Tue Aug 07 1917 00:00:00 GMT+1200 (STD)","unknown","USA","Comedy, Short","Roy Clements","Frederick Palmer, Frederick Palmer","Eddie Lyons, Lee Moran, Edith Roberts, Fred Gamble","unknown",,"tt0332692",,,"movie"
3157,"L'attentat de la maison rouge",1917,"unknown","unknown","France","Short","Gaston Sylvestre","unknown","Jean Worms, André Marnay","unknown",,"tt0489929",,,"movie"
3158,"Bunked in Bunkville",1917,"Wed Aug 01 1917 00:00:00 GMT+1200 (STD)","unknown","USA","Short, Comedy","unknown","unknown","George Ross","unknown",,"tt1315936",,,"movie"
3159,"Territoriali",1917,"Fri Jun 01 1917 00:00:00 GMT+1200 (STD)","unknown","Italy","Short","unknown","unknown","unknown","unknown",,"tt1690275",,,"movie"
3160,"Kôsan Kingôro",1917,"unknown","unknown","Japan","Short","unknown","unknown","Ichitarô Kataoka, Chosei Kataoka, Rihaku Arashi, Eijirô Arashi","unknown",,"tt4324126",,,"movie"
3161,"A Janitor's Vengeance",1917,"Sun Jul 01 1917 00:00:00 GMT+1200 (STD)","unknown","USA","Short, Comedy","Charles Avery","unknown","Harry Depp, Claire Anderson, Jack Cooper, Frederick Bertrand","unknown",,"tt1623193",,,"movie"
3162,"Monomania",1917,"Mon Jun 18 1917 00:00:00 GMT+1200 (STD)","unknown","USA","Short, Comedy","unknown","unknown","Max Figman","unknown",,"tt0978646",,,"movie"
3163,"A Trip Through Japan, No. 2",1917,"Wed Dec 19 1917 00:00:00 GMT+1300 (DST)","unknown","USA","Documentary, Short","unknown","unknown","unknown","unknown",,"tt1329251",,,"movie"
3164,"La tragica fine di Caligula imperator",1917,"unknown","unknown","Italy","Drama","Ugo Falena","unknown","Stacia Napierkowska, Raffaello Mariani, Elio Gioppo","unknown",,"tt0477894",,,"movie"
3165,"Jerry's Lucky Day",1917,"Sat Nov 10 1917 00:00:00 GMT+1300 (DST)","unknown","USA","Short, Comedy","Milton J. Fahrney","Milton J. Fahrney","George Ovey, Claire Alexander, John Rand, Omar Whitehead","unknown",,"tt0484689",,,"movie"
3166,"The Hobo Raid",1917,"Thu Jun 07 1917 00:00:00 GMT+1200 (STD)","15","USA","Comedy, Short","Alfred Santell","unknown","Lloyd Hamilton, Bud Duncan, Henry Murdock, John Steppling","unknown",,"tt0311285",,,"movie"
3167,"To the Summit of Mt. Hood",1917,"Mon Jul 30 1917 00:00:00 GMT+1200 (STD)","unknown","USA","Documentary, Short","unknown","unknown","unknown","unknown",,"tt0953619",,,"movie"
3168,"Ukiyo no nami",1917,"unknown","unknown","Japan","unknown","unknown","unknown","Nobuchika Nakamura, Tappatsu Sekine, Ken Shizuta, Kaoru Nishino","unknown",,"tt4333678",,,"movie"
3169,"The Climber",1917,"Fri Sep 28 1917 00:00:00 GMT+1200 (STD)","40","USA","Short, Drama","Henry King","George Foxhall, Lela E. Rogers","Henry King, Jack McLaughlin, Gibson Gowland, Robert Ensminger","unknown",,"tt0007803",,,"movie"
3170,"Marble Heads",1917,"Mon Sep 24 1917 00:00:00 GMT+1200 (STD)","unknown","USA","Comedy, Short","Allen Curtis","Tom Gibson","Billy Franey, Gale Henry, Milburn Morante, Milton Sims","unknown",,"tt0329352",,,"movie"
3171,"Reputation",1917,"Mon Sep 03 1917 00:00:00 GMT+1200 (STD)","unknown","USA","Drama","John B. O'Brien","John B. Clymer","Edna Goodrich, William Hinckley, Frank Goldsmith, Carey Lee","unknown",,"tt0182388",,,"movie"
3172,"Beach Nuts",1917,"Wed May 23 1917 00:00:00 GMT+1200 (STD)","unknown","USA","Short, Comedy","Noel M. Smith","unknown","Dan Russell, Bert Roach, Gladys Varden, Walter Stephens","unknown",,"tt0321402",,,"movie"
3173,"Baronchen auf Urlaub",1917,"unknown","unknown","Germany","unknown","M. Leckband","unknown","unknown","unknown",,"tt0198331",,,"movie"
3174,"Romance and Roses",1917,"Tue May 01 1917 00:00:00 GMT+1200 (STD)","unknown","USA","Short, Comedy","Norval MacGregor","unknown","John Lancaster, Lillian Leighton, William Scott, Irene Wallace","unknown",,"tt0467224",,,"movie"
3175,"La strage degli innocenti",1917,"unknown","unknown","Italy","unknown","Mario Bonnard","unknown","Mario Bonnard, Bianca Virginia Camagni","unknown",,"tt0345964",,,"movie"
3176,"Yume no jidôsha",1917,"Tue May 01 1917 00:00:00 GMT+1200 (STD)","unknown","Japan","Animation, Short","Seitarô Kitayama","unknown","unknown","unknown",,"tt1092630",,,"movie"
3177,"A Boarding House Battle",1917,"unknown","unknown","USA","Short, Comedy","unknown","unknown","Lou Marks, Oom Paul, Pearl Shepard","unknown",,"tt0385557",,,"movie"
3178,"Unconquered",1917,"Thu May 31 1917 00:00:00 GMT+1200 (STD)","unknown","USA","Drama","Frank Reicher","Beatrice DeMille, Leighton Osmun","Fannie Ward, Jack Dean, Hobart Bosworth, Tully Marshall","unknown",,"tt0008714",,,"movie"
3179,"Mutual Tours Around the World, No. 32",1917,"Tue Jun 12 1917 00:00:00 GMT+1200 (STD)","unknown","USA","Documentary, Short","unknown","unknown","unknown","unknown",,"tt4258146",,,"movie"
3180,"The Temple of Terror",1917,"Sat Oct 13 1917 00:00:00 GMT+1300 (DST)","unknown","USA","Short, Thriller","W.B. Pearson","W.B. Pearson","Eileen Sedgwick, T.D. Crittenden, Fred Church, Nellie Allen","unknown",,"tt0326250",,,"movie"
3181,"Kidnapped",1917,"Sun Apr 01 1917 00:00:00 GMT+1300 (DST)","unknown","USA","Short","George Terwilliger","Edith Sessions Tupper","Helen Greene, Earl Metcalfe","unknown",,"tt0245201",,,"movie"
3182,"The Hayseeds Come to Sydney",1917,"Mon Jul 09 1917 00:00:00 GMT+1200 (STD)","unknown","Australia","unknown","Beaumont Smith","unknown","Tal Ordell, Fred MacDonald, Harry McDonna","unknown",,"tt0331511",,,"movie"
3183,"Das Klima von Vancourt",1917,"Fri Dec 28 1917 00:00:00 GMT+1300 (DST)","unknown","Germany","unknown","Joe May","Richard Hutter, Joe May","Curt Bois, Kitty Dewall, Bruno Kastner, Max Landa","unknown",,"tt0157902",,,"movie"
3184,"Le marchand de poison",1917,"unknown","unknown","France","Drama","unknown","unknown","unknown","unknown",,"tt1825860",,,"movie"
3185,"Daughter of Destiny",1917,"Sun Dec 23 1917 00:00:00 GMT+1300 (DST)","unknown","USA","Drama","George Irving","Olga Petrova","Olga Petrova, Thomas Holding, Anders Randolf, Robert Broderick","Married to a spy who seeks to induce her to betray her country, the daughter of the American Ambassador to Belmark welcomes the news of her husband's death not knowing that he has merely staged a deception. She becomes the morganatic wife of Prince Leopold, of Belmark, but renounces the marriage that war may be avoided, only to learn that the new alliance means a still greater war. She persuades Leopold to renounce the compact, then saves his life by throwing herself between him and an exploding bomb, but the story does not end there.","http://ia.media-imdb.com/images/M/MV5BNWE4ZDhmNzctZGQ1My00MjVkLTg4ZWItNDQyMTc1YTRmNjUzXkEyXkFqcGdeQXVyMDUyOTUyNQ@@._V1_SX300.jpg","tt0007840",,,"movie"
3186,"The Iniquities of the Father",1917,"Mon Jun 04 1917 00:00:00 GMT+1200 (STD)","unknown","USA","Drama","unknown","unknown","unknown","unknown",,"tt0951202",,,"movie"
3187,"Mrs. Balfame",1917,"Mon Apr 09 1917 00:00:00 GMT+1200 (STD)","60","USA","Mystery, Drama","Frank Powell","Gertrude Atherton, Frank Powell","Nance O'Neil, Frank Belcher, Robert Elliott, Agnes Ayres","unknown",,"tt0008334",,,"movie"
3188,"Sakuragi Ochô",1917,"unknown","unknown","Japan","unknown","unknown","unknown","Enzo Ichikawa, Ichiyu Ichikawa, Kichizô Nakamura, Kichijûrô Nakamura","unknown",,"tt4328134",,,"movie"
3189,"Week-End Shopping",1916,"Wed Nov 01 1916 00:00:00 GMT+1300 (DST)","unknown","USA","Comedy, Short","unknown","unknown","Kate Price, Billy Ruge","unknown",,"tt0433233",,,"movie"
3190,"Blind Man's Holiday",1917,"Sat Sep 01 1917 00:00:00 GMT+1200 (STD)","unknown","USA","Drama","Martin Justice","O. Henry, Katherine S. Reed","Jean Paige, Carlton S. King, John Costello, Aida Horton","unknown",,"tt0168520",,,"movie"
3191,"The Quarantined Bridegroom",1917,"Sat Jun 02 1917 00:00:00 GMT+1200 (STD)","unknown","USA","Short, Comedy, Drama","Arthur Berthelet","Edward T. Lowe Jr.","Mark Ellison, Virginia Valli, Carl von Schiller","unknown",,"tt0494527",,,"movie"
3192,"Saru to kani saru to kani no gassen",1917,"unknown","unknown","Japan","Animation, Short","unknown","unknown","unknown","unknown",,"tt4328292",,,"movie"
3193,"Une nuit tragique de Rigadin",1917,"Fri Aug 10 1917 00:00:00 GMT+1200 (STD)","unknown","France","Comedy, Short","Georges Monca","unknown","Charles Prince","unknown",,"tt0427991",,,"movie"
3194,"The Fourteenth Man",1917,"Mon Jul 09 1917 00:00:00 GMT+1200 (STD)","unknown","USA","Comedy, Short","Al Christie","unknown","Neal Burns, Patricia Palmer","unknown",,"tt0451367",,,"movie"
3195,"Shitakiri-suzume",1917,"Thu Oct 18 1917 00:00:00 GMT+1300 (DST)","unknown","Japan","Animation, Short","Seitarô Kitayama","unknown","unknown","unknown",,"tt1092620",,,"movie"
3196,"His Family Tree",1917,"Tue Apr 10 1917 00:00:00 GMT+1200 (STD)","unknown","USA","Comedy, Short","Allen Curtis","Tom Gibson, Tom Gibson","Eileen Sedgwick, Milton Sims, Ralph McComas, Charles Haefeli","unknown",,"tt0370718",,,"movie"
3197,"Mutual Tours Around the World, No. 19",1917,"Tue Mar 13 1917 00:00:00 GMT+1300 (DST)","unknown","USA","Documentary, Short","unknown","unknown","unknown","unknown",,"tt4239012",,,"movie"
3198,"Universal Current Events, No. 12",1917,"Sat Aug 04 1917 00:00:00 GMT+1200 (STD)","unknown","USA","Short, News","unknown","unknown","unknown","unknown",,"tt4866826",,,"movie"
3199,"Tristi amori",1917,"Sun Apr 01 1917 00:00:00 GMT+1300 (DST)","unknown","Italy","unknown","Giuseppe Sterni","Giuseppe Giacosa","Giuseppe Cesari, Emilio Graziani-Walter, Ettore Mazzanti, Lina Millefleurs","unknown",,"tt0938834",,,"movie"
3200,"Chinks and Chases",1917,"Mon May 07 1917 00:00:00 GMT+1200 (STD)","unknown","USA","Short, Comedy","unknown","unknown","Hughie Mack, Jimmy Aubrey","unknown",,"tt0996608",,,"movie"
3201,"A Deal in Bonds",1917,"Sat Oct 20 1917 00:00:00 GMT+1300 (DST)","unknown","USA","Mystery, Short","Robert Ellis","unknown","George Larkin, Mary Ross, Ollie Kirby, Harry Gordon","unknown",,"tt0245074",,,"movie"
3202,"Das Geheimnis der alten Mamsell",1917,"unknown","unknown","Germany","Drama","Georg Victor Mendel","Eugenie Marlitt, Georg Victor Mendel","Edith Meller","unknown",,"tt5860330",,,"movie"
3203,"Das verschnupfte Miezerl",1917,"Mon Jan 01 1917 00:00:00 GMT+1300 (DST)","unknown","Germany","Comedy","Conrad Wiene","unknown","Frau Berger, Käthe Dorsch, Ernst Nega, Wolfgang Zilzer","unknown",,"tt1247813",,,"movie"
3204,"Secret of St. Job Forest",1917,"unknown","unknown","Hungary","unknown","Michael Curtiz","unknown","Imre Pethes, Jenö Törzs","unknown",,"tt0008651","5.3","6","movie"
3205,"Her Friend, the Chauffeur",1917,"Mon Jan 22 1917 00:00:00 GMT+1300 (DST)","unknown","USA","Short, Comedy","Al Christie","Clyde Campbell","Betty Compson, Neal Burns, George B. French, Frank O'Neil","unknown",,"tt0474013",,,"movie"
3206,"The Safety Pin Smugglers",1917,"Tue Jan 30 1917 00:00:00 GMT+1300 (DST)","unknown","USA","Short, Comedy","Lloyd Hamilton","unknown","Lloyd Hamilton, Bud Duncan, Ethel Teare, Henry Murdock","unknown",,"tt0958175",,,"movie"
3207,"The Double-Topped Trunk",1917,"Sun Jul 01 1917 00:00:00 GMT+1200 (STD)","unknown","USA","Short, Drama","Allen Holubar","George Bronson Howard, George Bronson Howard, Luther Reed, Luther Reed","Allen Holubar, Frank Whitson, George C. Pearce, Gretchen Lederer","unknown",,"tt0355395",,,"movie"
3208,"Reel Life #48",1917,"Thu Mar 29 1917 00:00:00 GMT+1300 (DST)","unknown","USA","Documentary, Short","unknown","unknown","unknown","To the millions of people who have read of the almost superhuman work of the pulmotor, the pictures of this machine shown in this number will prove a most welcome explanation of how it works in bringing back to life those who have been suffocated. An experienced operator demonstrates how to fit the apparatus over the mouth of the victim, and also how to furnish ""first aid" until the pulmotor arrives. A second section of this reel makes the spectator acquainted with the Indian method of weaving the deservedly famous Navajo blankets. The pictures were taken in Arizona and show the various processes followed by the squaws in completing their work. A number of ceremonial blankets are also pictured. A sight familiar to all New Yorkers is the clock which is the crowning ornament of the Herald Building at Herald Square. It is unique not only because of its interesting composition as a work of art, but also because the two figures on either side the bell strike the hours with their heavy hammers. The picture was taken just as these heroic bronze figures are beating the hours. Swedish gymnastics are so much a part of the athletic life of that nation that their inclusion in this issue will bring to American spectators pictures of physical preparedness that all should seek to emulate. The pictures show some of the work of a class highly developed, although some of the exercises are elemental. The reel concludes with entertaining views of winter sports in Florida, aquaplaning, aeroplaning and motorboating.",,"tt4239044",,,"movie"
3209,"Fighting Mad",1917,"Sun Nov 18 1917 00:00:00 GMT+1300 (DST)","50","USA","Western, Drama","Edward LeSaint","J. Grubb Alexander, Fred Myton","William Stowell, Helen Gibson, Hector Dion, Betty Schade","unknown",,"tt0007943",,,"movie"
3210,"The Last Leaf",1917,"Sat Dec 15 1917 00:00:00 GMT+1300 (DST)","unknown","USA","Short, Drama","Ashley Miller","O. Henry, A. Van Buren Powell","Mildred Manning, Bernard Siegel, Patsy De Forest","unknown",,"tt0336730",,,"movie"
3211,"Master of His Home",1917,"Wed Aug 01 1917 00:00:00 GMT+1200 (STD)","unknown","USA","Drama","Walter Edwards","R. Cecil Smith","William Desmond, Alma Rubens, Joseph J. Dowling, Elinor Hancock","unknown",,"tt0178744",,,"movie"
3212,"Madame Cicéron, avocate",1917,"Fri Apr 06 1917 00:00:00 GMT+1200 (STD)","unknown","unknown","Short","Félix Léonnec","unknown","Catherine Fonteney, André Lefaur, Angéle Gril, Brunais","unknown",,"tt0493008",,,"movie"
3213,"The Strong Way",1917,"Mon Dec 31 1917 00:00:00 GMT+1300 (DST)","unknown","USA","Drama","George Kelson","Octavus Roy Cohen","June Elvidge, John Bowers, Isabel Berwin, Joseph Herbert","unknown",,"tt0182467",,,"movie"
